name,price,image,info,type,stocks,brand,color
'Screwdriver',487.55,'RES/RES/screwdriver4.jpg',"'Screwdriver V4 delivers 2 times the speed of a standard ratcheting screwdriver with its patented SpeedDrive technology. SpeedDrives fluid ratcheting action continuously drives or loosens fasteners with each left and right turn of the handle. The ergonomic bi-material handle is designed to optimize speed, torque, and precision with in-handle storage for quick and convenient access to bits.'",'Screwdrivers',13,'Klein','Blue'
'Screwdriver',452.66,'RES/RES/screwdriver5.jpg',"'Screwdriver V5 delivers 2 times the speed of a standard ratcheting screwdriver with its patented SpeedDrive technology. SpeedDrives fluid ratcheting action continuously drives or loosens fasteners with each left and right turn of the handle. The ergonomic bi-material handle is designed to optimize speed, torque, and precision with in-handle storage for quick and convenient access to bits.'",'Screwdrivers',19,'Ifixit','Red'
'Screwdriver',364.54,'RES/RES/screwdriver6.jpg',"'Screwdriver V6 delivers 2 times the speed of a standard ratcheting screwdriver with its patented SpeedDrive technology. SpeedDrives fluid ratcheting action continuously drives or loosens fasteners with each left and right turn of the handle. The ergonomic bi-material handle is designed to optimize speed, torque, and precision with in-handle storage for quick and convenient access to bits.'",'Screwdrivers',27,'General','Blue'
'Screwdriver',464.04,'RES/RES/screwdriver7.jpg',"'Screwdriver V7 delivers 2 times the speed of a standard ratcheting screwdriver with its patented SpeedDrive technology. SpeedDrives fluid ratcheting action continuously drives or loosens fasteners with each left and right turn of the handle. The ergonomic bi-material handle is designed to optimize speed, torque, and precision with in-handle storage for quick and convenient access to bits.'",'Screwdrivers',11,'Picquic','Blue'
'Screwdriver',374.95,'RES/RES/screwdriver8.jpg',"'Screwdriver V8 delivers 2 times the speed of a standard ratcheting screwdriver with its patented SpeedDrive technology. SpeedDrives fluid ratcheting action continuously drives or loosens fasteners with each left and right turn of the handle. The ergonomic bi-material handle is designed to optimize speed, torque, and precision with in-handle storage for quick and convenient access to bits.'",'Screwdrivers',49,'Stanley','Yellow'
'Screwdriver',395.33,'RES/RES/screwdriver9.jpg',"'Screwdriver V9 delivers 2 times the speed of a standard ratcheting screwdriver with its patented SpeedDrive technology. SpeedDrives fluid ratcheting action continuously drives or loosens fasteners with each left and right turn of the handle. The ergonomic bi-material handle is designed to optimize speed, torque, and precision with in-handle storage for quick and convenient access to bits.'",'Screwdrivers',6,'Home Plus','Blue'
'Screwdriver',481.17,'RES/RES/screwdriver10.jpg',"'Screwdriver V10 delivers 2 times the speed of a standard ratcheting screwdriver with its patented SpeedDrive technology. SpeedDrives fluid ratcheting action continuously drives or loosens fasteners with each left and right turn of the handle. The ergonomic bi-material handle is designed to optimize speed, torque, and precision with in-handle storage for quick and convenient access to bits.'",'Screwdrivers',16,'Steel Grip','Black'
'Screwdriver',329.64,'RES/RES/screwdriver11.jpg',"'Screwdriver V11 delivers 2 times the speed of a standard ratcheting screwdriver with its patented SpeedDrive technology. SpeedDrives fluid ratcheting action continuously drives or loosens fasteners with each left and right turn of the handle. The ergonomic bi-material handle is designed to optimize speed, torque, and precision with in-handle storage for quick and convenient access to bits.'",'Screwdrivers',31,'Olympia','Black'
'Screwdriver',253.79,'RES/RES/screwdriver12.jpg',"'Screwdriver V12 delivers 2 times the speed of a standard ratcheting screwdriver with its patented SpeedDrive technology. SpeedDrives fluid ratcheting action continuously drives or loosens fasteners with each left and right turn of the handle. The ergonomic bi-material handle is designed to optimize speed, torque, and precision with in-handle storage for quick and convenient access to bits.'",'Screwdrivers',40,'Craftsman','Red'
'Screwdriver',419.05,'RES/RES/screwdriver13.jpg',"'Screwdriver V13 delivers 2 times the speed of a standard ratcheting screwdriver with its patented SpeedDrive technology. SpeedDrives fluid ratcheting action continuously drives or loosens fasteners with each left and right turn of the handle. The ergonomic bi-material handle is designed to optimize speed, torque, and precision with in-handle storage for quick and convenient access to bits.'",'Screwdrivers',45,'Ace','Black'
'Screwdriver',291.88,'RES/RES/screwdriver14.jpg',"'Screwdriver V14 delivers 2 times the speed of a standard ratcheting screwdriver with its patented SpeedDrive technology. SpeedDrives fluid ratcheting action continuously drives or loosens fasteners with each left and right turn of the handle. The ergonomic bi-material handle is designed to optimize speed, torque, and precision with in-handle storage for quick and convenient access to bits.'",'Screwdrivers',32,'Dewalt','Red'
'Snip',469.37,'RES/RES/snip1.jpg',"'Snip V1 molybdenum blades have CNC-ground serrations which allow for more uniform serrations that provide a cleaner cut every time. They feature extended pivot bolt life due to the superior free-float design. The spring-action design allows for fast, effortless feed. The all-new latch design provides ergonomic single-handed operation for left or right handed users.'",'Snips',47,'Irwin','Yellow'
'Snip',373.25,'RES/RES/snip2.jpg',"'Snip V2 molybdenum blades have CNC-ground serrations which allow for more uniform serrations that provide a cleaner cut every time. They feature extended pivot bolt life due to the superior free-float design. The spring-action design allows for fast, effortless feed. The all-new latch design provides ergonomic single-handed operation for left or right handed users.'",'Snips',28,'General','Yellow'
'Snip',562.91,'RES/RES/snip3.jpg',"'Snip V3 molybdenum blades have CNC-ground serrations which allow for more uniform serrations that provide a cleaner cut every time. They feature extended pivot bolt life due to the superior free-float design. The spring-action design allows for fast, effortless feed. The all-new latch design provides ergonomic single-handed operation for left or right handed users.'",'Snips',30,'Olympia','Yellow'
'Snip',302.01,'RES/RES/snip4.jpg',"'Snip V4 molybdenum blades have CNC-ground serrations which allow for more uniform serrations that provide a cleaner cut every time. They feature extended pivot bolt life due to the superior free-float design. The spring-action design allows for fast, effortless feed. The all-new latch design provides ergonomic single-handed operation for left or right handed users.'",'Snips',25,'Klein','Blue'
'Snip',299.12,'RES/RES/snip5.jpg',"'Snip V5 molybdenum blades have CNC-ground serrations which allow for more uniform serrations that provide a cleaner cut every time. They feature extended pivot bolt life due to the superior free-float design. The spring-action design allows for fast, effortless feed. The all-new latch design provides ergonomic single-handed operation for left or right handed users.'",'Snips',42,'Steel Grip','Orange'
'Snip',650.47,'RES/RES/snip6.jpg',"'Snip V6 molybdenum blades have CNC-ground serrations which allow for more uniform serrations that provide a cleaner cut every time. They feature extended pivot bolt life due to the superior free-float design. The spring-action design allows for fast, effortless feed. The all-new latch design provides ergonomic single-handed operation for left or right handed users.'",'Snips',39,'Best Way','Yellow'
'Snip',494.68,'RES/RES/snip7.jpg',"'Snip V7 molybdenum blades have CNC-ground serrations which allow for more uniform serrations that provide a cleaner cut every time. They feature extended pivot bolt life due to the superior free-float design. The spring-action design allows for fast, effortless feed. The all-new latch design provides ergonomic single-handed operation for left or right handed users.'",'Snips',33,'Picquic','Blue'
'Snip',689.71,'RES/RES/snip8.jpg',"'Snip V8 molybdenum blades have CNC-ground serrations which allow for more uniform serrations that provide a cleaner cut every time. They feature extended pivot bolt life due to the superior free-float design. The spring-action design allows for fast, effortless feed. The all-new latch design provides ergonomic single-handed operation for left or right handed users.'",'Snips',26,'Great Neck','Blue'
'Snip',561.83,'RES/RES/snip9.jpg',"'Snip V9 molybdenum blades have CNC-ground serrations which allow for more uniform serrations that provide a cleaner cut every time. They feature extended pivot bolt life due to the superior free-float design. The spring-action design allows for fast, effortless feed. The all-new latch design provides ergonomic single-handed operation for left or right handed users.'",'Snips',34,'Dewalt','Blue'
'Snip',390.09,'RES/RES/snip10.jpg',"'Snip V10 molybdenum blades have CNC-ground serrations which allow for more uniform serrations that provide a cleaner cut every time. They feature extended pivot bolt life due to the superior free-float design. The spring-action design allows for fast, effortless feed. The all-new latch design provides ergonomic single-handed operation for left or right handed users.'",'Snips',22,'Stanley','Black'
'Snip',666.51,'RES/RES/snip11.jpg',"'Snip V11 molybdenum blades have CNC-ground serrations which allow for more uniform serrations that provide a cleaner cut every time. They feature extended pivot bolt life due to the superior free-float design. The spring-action design allows for fast, effortless feed. The all-new latch design provides ergonomic single-handed operation for left or right handed users.'",'Snips',34,'Craftsman','Black'
'Snip',547.22,'RES/RES/snip12.jpg',"'Snip V12 molybdenum blades have CNC-ground serrations which allow for more uniform serrations that provide a cleaner cut every time. They feature extended pivot bolt life due to the superior free-float design. The spring-action design allows for fast, effortless feed. The all-new latch design provides ergonomic single-handed operation for left or right handed users.'",'Snips',8,'Ifixit','Green'
'Snip',577.13,'RES/RES/snip13.jpg',"'Snip V13 molybdenum blades have CNC-ground serrations which allow for more uniform serrations that provide a cleaner cut every time. They feature extended pivot bolt life due to the superior free-float design. The spring-action design allows for fast, effortless feed. The all-new latch design provides ergonomic single-handed operation for left or right handed users.'",'Snips',28,'Ace','Orange'
'Snip',548.16,'RES/RES/snip14.jpg',"'Snip V14 molybdenum blades have CNC-ground serrations which allow for more uniform serrations that provide a cleaner cut every time. They feature extended pivot bolt life due to the superior free-float design. The spring-action design allows for fast, effortless feed. The all-new latch design provides ergonomic single-handed operation for left or right handed users.'",'Snips',40,'Home Plus','Blue'
'Tap and Die',887.61,'RES/RES/tapAndDie1.jpg',"'Tap and Die V1 are the answer when youre working with a variety of tradesmen to solve endless fastening challenge. Whether creating new tools from raw steel or repairing damaged and worn threads, achieving a precise fit is essential. Industrial Tools sets the standard for delivering quality every step of the way in your threading applications.'",'Taps and Dies',28,'Dewalt','Yellow'
'Tap and Die',683.64,'RES/RES/tapAndDie2.jpg',"'Tap and Die V2 are the answer when youre working with a variety of tradesmen to solve endless fastening challenge. Whether creating new tools from raw steel or repairing damaged and worn threads, achieving a precise fit is essential. Industrial Tools sets the standard for delivering quality every step of the way in your threading applications.'",'Taps and Dies',37,'Craftsman','Yellow'
'Tap and Die',364.79,'RES/RES/tapAndDie3.jpg',"'Tap and Die V3 are the answer when youre working with a variety of tradesmen to solve endless fastening challenge. Whether creating new tools from raw steel or repairing damaged and worn threads, achieving a precise fit is essential. Industrial Tools sets the standard for delivering quality every step of the way in your threading applications.'",'Taps and Dies',36,'Olympia','Blue'
